"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Corée, République démocratique de","PRK","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","51.2515181114409","54.4120082658067","57.9836839843518","61.4893921667531","66.6457388273744","74.7008776370089","82.4586282147892","92.7572204468523","103.119302450589","114.115390733074","133.947381184183","150.632086329137","175.675719518031","213.779059665705","253.452991736122","271.273782175561","327.731217286371","432.841124509884","538.643057044961","672.372406718996","841.081157349878","996.514390598985","1220.89200809825","1511.63236296134","1842.11020712604","2299.143532377","2881.39972613646","3375.67670528635","4037.81444587165","4756.68165917041","5606.75185095628","6456.7407295109","7279.83548646199","7647.74786934847","8261.22088469978","8879.61242651236","9375.20932397782","10122.7809698251","10959.7670163056","11705.3550911211","12479.6616059751","13102.2533461768","13681.3158738539","13965.9965497067","14522.1677395379","15095.4701032911","15800.7905695035","16644.5983311714","16963.4190637266","16598.4422014361","16987.5229592078","16679.6277738417","16005.5221931966","16303.6683004544","16638.0789769352","17350.0521718512","18061.1764986172","19023.4468898964","19952.1271371675","20840.8651421804","19473.369103341","20797.8645727756","23051.6575429615",
"Paraguay","PRY","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","18777.9133990455","20903.874215437","22845.3545232274","23718.8571092336","24608.2914044116","26079.3326468059","26731.8774747206","27603.4936470655","28335.0138386463","29761.9401457759","31103.206717738","33986.842153328","38428.9877327377","48559.516251413","63448.9037726173","70151.9598742238","76930.6237565693","92416.6412497414","110294.52497461","143532.655534496","182031.509832045","224034.781410167","226664.509831539","247749.307571376","319163.657875233","409157.459062344","529917.535265827","709447.01876145","929856.351866346","1271766.7630403","1760875.84863501","2220655.72025501","2510674.59186248","2882986.57788675","3335111.86091877","3863915.29823409","4272991.57049911","4504268.29839389","5128236.40549542","5484136.61982984","6025600.75078764","6693449.50065633","7781254.81268178","9230266.24550227","10616423.9310093","12111978.4680981","13674092.4801908","16075799.2502699","19025823.7034884","19470318.7701028","22378496.0925616","24210801.8910875","24855225.8504096","27699041.6873139","29581729.4809925","30508069.3397324","32656748.9904837","34478103.5482245","35785308.069122","36245107.9154509","36248041.1612561","40370228.3133034","42965264.1576448",
"Cisjordanie et Gaza","PSE","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1201.58154213882","1326.56285737146","1317.46675131385","1389.16497137651","1465.04605685868","1499.49217657019","1476.17185000238","1335.55319529359","1156.21747345769","1257.69857009689","1422.19088643544","1543.70141392774","1570.10439962728","1664.24571669276","2035.20234121766","2191.78178736868","2557.07562356699","2880.79843707909","3067.43872735614","3315.29753909282","3352.11259506043","3272.15432360708","3527.61382413178","3620.36048715937","3562.33094270256","3656.85827137011","3233.56863835858","3678.63565662194","3789.32796575153",
"Petits états insulaires du Pacifique","PSS","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"de Post-dividende démographique","PST","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Polynésie française","PYF","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","160595.773233071","189269.471827612","187147.146186141","212161.32857455","201608.137571066","217606.310371445","244793.343597471","236573.062337395","267056.42725182","359132.15595239","384730.346856608","440778.869129097","475563.503352192","536689.46622004","592738.211663503","620117.621374562","722391.533444195","847069.685679764","993886.239017951","1149981.72492294","1261353.55015613","1449343.8889781","1486691.11043724","1462160.36258457","1534010.11825616","1557220.24745973","1623711.8926496","1627603.77559523","1631459.10761061","1629863.68795074","1641795.7091503","1647542.88423353","1670545.36053147","1723761.66492371","1774443.8487811","1853542.15648376","1866960.29978553","1931161.59367439","1975339.14687297","1998201.78039321","2018822.40094444","2032160.66874984","2075631.43023532","2063919.04704197","1995681.63863924","1930585.50749151","1864445.34029762","1845026.24012506","1881599.96111543","1906348.64233647","1963116.9311861","2018859.37569198","2085615.1633102","2083069.56176959","2141713.68324119","1987890.83200848","2017511.31459846","",
"Qatar","QAT","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","12178.0911301872","13830.6185009317","15087.1664711672","19376.5503804952","52868.6668637304","50640.1162820506","61694.8665813546","63043.3534204607","64481.3335303583","81634.4562311805","103193.364570193","106912.139565325","88455.8287055993","71241.3818564762","70077.9081153569","61218.7977631277","48107.907085016","49887.8947937925","53328.7090371765","55320.2653573704","60659.9864153507","54888.8684428438","59054.559477862","53596.303398273","53612.7665608778","57503.5953821634","62305.2705166599","74690.6500469496","64251.6259120099","73554.3011436454","100080.967648548","94044.0256853326","98829.7582958723","114442.40339334","148483.886351571","190985.142156921","218323.05479479","235533.443245477","290514.21576332","221071.693388827","265797.567499113","338494.509555912","356870.558546645","355376.20487536","338979.184046711","243825.073128872","212820.737478836","216244.020901593","241201.255452281","228691.724913752","190429.002685054","243291.512614988","320488.606312744",
"Roumanie","ROU","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","2.79022076162245","3.2363782800309","3.40728596264671","3.60459488898391","3.59609394255461","3.67213661469202","3.68244440057988","3.7167688554026","3.45401399169258","3.69755237031899","9.58169274542952","26.4504908335792","88.0180712094215","218.973765795663","335.501208546715","503.457181403744","1130.62538236049","1644.24998347206","2453.11062102061","3603.49349468927","5304.15503003122","7007.27217639211","8895.64753958015","11406.4504207303","13455.2597751796","16172.8074678585","20384.5935412864","26284.8322915589","26065.778267098","26687.3977712408","29145.1785052737","30973.5574795836","31605.9148826996","33596.7203541678","35958.6903581499","38174.1045332499","43475.016099831","49248.2323840491","54915.0283961385","55373.3016701055","62103.0257512076","74509.8004047758",
"Fédération de Russie","RUS","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.63823318481445","3.87893390655518","4.35360240936279","9.42422199249268","127.98055267334","1155.27014160156","4115.3466796875","9627.73046875","13551.7236328125","15836.8544921875","17807.333984375","32763.2421875","49834.94140625","61267.28125","74535.5546875","91312.546875","118189.1328125","150570.953125","188166.859375","232817.390625","289170.28125","271787.125","324177.21875","420492.5625","475576.6875","508586.34375","540965.625","567513.625","583714.8125","625454.25","707357.4375","746830.375","735069.25","927540.1875","1050908",
"Rwanda","RWA","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","2005.95962054669","2002.19677062115","2001.84246365615","2005.44541099254","1991.64114301822","2221.80317867212","3163.74348472323","4495.33092489254","4702.33609411225","4994.86714635381","5643.71903365366","5536.18144928417","5488.95310668712","5728.39315748105","6538.43794263547","11685.751156617","13310.5083530058","14975.1666857611","16467.0425743602","18952.0915092187","20579.1979162776","22535.9730288649","23166.5163190575","24266.8361721925","26270.1210835089","27717.3922631692","26214.8553726767","25450.6167095394","26334.578036303","26989.7514188654","29161.4890896975","31962.8910315575","35491.3953101444","35974.2376725863","24626.2069329159","59635.6825699498","63156.4821882478","72821.1191417673","78500.0493768198","89932.3523172918","99406.9165815145","105930.356261068","111622.293786204","134174.49502754","156086.208447753","181305.870767188","197573.458484546","233779.452383913","289569.63384569","321062.966901662","346443.618221732","390761.233975977","433777.778433764","455505.591662275","494582.243438442","528249.390897967","573754.16554947","629110.444117698","662149.946759478","724991.640064985","729927.945084731","811886.56449972","995614.84181478",
"Asie du Sud","SAS","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arabie saoudite","SAU","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","3362.4273317796","3453.64270691274","3962.81574198752","5039.66986341988","5956.88280269332","7815.80783966339","21542.8504070548","20833.0302646765","27157.6815231773","29870.3436424015","29625.9147107458","38828.5572117937","53814.0327105215","58377.5047856823","46899.9811916593","37994.8173932007","34244.1797118445","29194.0275581546","23882.8153286017","22777.5658594516","22463.3498031124","23256.6483466144","27524.6393658129","29732.6704989511","29707.9836343724","27902.7171969133","27561.1346258424","28419.9108213556","30612.1603254443","31172.7309870616","26885.1242905044","28864.7650652129","32982.2272365702","31264.9602137286","31428.5973581766","34956.7645264379","41006.3122124387","50446.3194206326","55608.0147073255","59046.335600892","71043.2150603861","56492.3673025861","67346.054367499","84155.8917895913","90259.5124305493","89795.6711650845","89485.5044475359","76658.8727368549","74739.02828931","78414.3111067392","90658.4367140435","87771.397907901","76492.7287026371","90602.53517074","114136.043637759",
"Soudan","SDN","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","0.0349112972617149","0.0369411446154118","0.0390836000442505","0.0387200452387333","0.0386862270534039","0.0391866862773895","0.0391596555709839","0.0413292795419693","0.0420268885791302","0.0450867898762226","0.0499262139201164","0.052888248115778","0.0557016730308533","0.0669183284044266","0.0831394791603088","0.0975498035550117","0.117138139903545","0.140627056360245","0.158959954977036","0.180052399635315","0.21451099216938","0.276976853609085","0.369158178567886","0.460447281599045","0.571415305137634","0.768059313297272","1.02118337154388","1.44401800632477","2.55955004692078","3.78899621963501","5.85818576812744","11.6728172302246","25.6248741149902","52.0527763366699","133.057968139648","280.970825195313","385.02099609375","612.656921386719","735.167663574219","856.855590820313","972.328002929688","1219.45129394531","1394.07775878906","1584.18579101563","1901.07653808594","2303.7548828125","2562.18823242188","3025.50708007813","3314.12573242188","3182.14892578125","3934.99438476563","5287.41748046875","6422.0380859375","8726.568359375","11909.7412109375","13415.748046875","16239.2490234375","21311.69140625","31333.67578125","45254.6640625","91493.2109375","293210.3125","613454.75",
"Sénégal","SEN","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","75187.0284283435","77136.3392813124","76787.8621946896","77177.5457470648","79495.8269649694","78639.0634081118","78912.6552513991","76699.7211839607","78723.7269210491","76331.7025017809","82103.6090462261","81992.6563325254","88163.3757099458","87034.3661126826","102886.18757382","120166.030136757","132350.711208515","135979.267051184","136241.60802654","156158.861741469","167060.93226545","190187.522413166","219527.877558588","220380.453262656","240131.512720125","263117.33304911","278251.496650591","282161.040557107","268739.472148983","277364.926100462","267024.932918666","263950.053924996","257897.481589474","254538.523105633","332093.14540566","365794.12210413","379449.982048806","389571.993657653","414402.003881434","428093.769847416","440074.779012616","479603.83800527","477404.757208316","487321.588433911","496685.872112766","528938.837177536","542580.331236066","579226.968889046","633110.841048574","622654.959779103","636604.754870284","651990.907666117","681452.775530042","687277.225229167","699701.037371545","731994.811154861","764905.680535403","804325.273474839","824408.6690972","856999.355218973","859048.242529259","905859.195388677","997227.08328942",
"Singapour","SGP","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","1310.37414965986","1374.9412593985","1445.14912581419","1564.90250696379","1486.31624674196","1581.21787058138","1735.11166253102","1916.41383495146","2169.18489065606","2487.78457772338","2834.07093830004","3279.80500733589","3857.22913956514","4740.35567715458","5754.50713068437","6067.66551754619","6542.27532376924","7032.72695996215","7791.21346023114","8869.81329976925","10716.731325693","11983.4098944463","12840.2178603466","14195.1264816429","15273.435055217","14935.4686495438","14960.5267923551","16415.4824024457","18773.8132214238","20917.9702760346","23133.9830371641","25052.8614393941","26285.4033400832","29553.0276257133","32920.0993960892","35313.686513798","36989.416744036","39163.0431518336","36533.5162620413","36944.3631191169","41121.4117973022","38879.9259161162","39679.1388785785","41342.6715977784","46663.9498649279","49867.5265989992","53655.8090501469","59429.3813863447","56606.5682576917","56619.6224095367","64407.5952797981","67783.381252884","69416.4467268035","71283.3398960802","72937.4827687832","76502.9714533075","78603.969159395","84464.1358826838","90151.9080010981","90130.583148902","84542.2998001867","104402.183818808","114164.14553642",
"Îles Salomon","SLB","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","141.544589677266","153.683838192873","152.613732860646","","248.217348136113","186.940552904176","208.761562178828","307.043792771461","288.092674864672","333.19940024108","398.232605768684","444.560549605166","580.195406269654","649.36411883527","697.172494965409","748.563124835165","803.808295390913","863.2243914629","884.34710244698","897.228927012114","1050.47312578591","1204.56909036089","1260.36751408316","1676.2109831848","1849.71343187045","2290.55990416264","2707.53178606327","3637.48316209654","4261.52312567799","4716.602472615","4929.28019141166","5398.92415685602","5632.08151153665","4968.97608714865","4907.82138761793","5186.39653030438","6797.24901130923","7424.78035545852","8628.22962738815","9519.0807206696","10543.4000701519","11656.9541531896","12293.2821555303","13403.1836030748","14681.5815184904","15354.998476477","16123.7368317121","16489.3073864825","16896.3209610551","17456.4003935667","18011.4785732264","19487.4774174857","19606.1292487478","18253.9992563561","17927.5016917402","17978.0276221811",
"Sierra Leone","SLE","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","0.0856715088362715","0.0857401652666628","0.0880594515790331","0.0879385185948285","0.0920745294792788","0.101841801239082","0.104368697796194","0.0963976437149194","0.102861243016498","0.124986192158908","0.130286512027646","0.123076572734283","0.12910114936317","0.159596007657869","0.18501935579822","0.200965798798135","0.212673574134165","0.250023469553416","0.310932964882835","0.355322554447957","0.343135231510119","0.375955599882227","0.457227109221853","0.523206572195172","0.744491255671308","1.16418042368698","2.05260743336377","5.69219046243983","8.45739178026806","13.4171222671485","22.7461675114464","52.616287767786","78.9459001675204","101.567175836053","123.992335490097","152.075471959916","199.445181799571","189.440112525959","236.25458569992","269.869244460235","290.203437253426","439.536299056061","504.825283023934","600.998111161341","698.213570890146","827.248319384361","949.334518003626","1068.92738926344","1200.21901669058","1308.32982685505","1593.38592551647","1928.6439008013","2424.75392891039","3060.70553617812","3177.49074038804","2950.64535837271","3242.13598423147","3577.43333986752","4121.67228216368","4564.64025327744","4850.40290406693","5267.95608552841","6481.03969941846",
"El Salvador","SLV","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","276.055462703955","284.567032692513","291.002444098585","293.25776715087","297.199796769036","313.040018347154","319.88047497175","332.723468441796","370.71545316849","418.137427526619","462.162172769443","558.757274610081","691.061336495721","719.646650816446","781.323678260589","792.629461307538","755.565945722442","738.969574147634","747.673146142168","765.687100486197","779.281928543907","758.765652447861","781.111027786549","810.35269725594","829.512514644292","897.59298208612","961.778992029035","1047.04315726038","1186.34072499191","1348.90791173359","1552.13020783046","1653.63054885685","1749.50183461649","1858.37139425221","1904.87490234395","1977.84061443838","2051.15877420114","2106.73946874831","2197.48200095937","2273.95550275819","2434.32353117029","2651.43088765876","2814.58988893523","2964.172140237","2889.68588721937","3017.3073947577","3304.97418347889","3471.05126865498","3555.16209958481","3638.51765819162","3761.51368000275","3870.31298246063","3986.04901435439","4145.86235103186","4280.28840404719","3961.72663347599","4664.31122268385","5127.32166823012",
"Saint-Marin","SMR","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33559.9312392561","36158.018232873","39425.8445690047","40674.048391306","43277.8489116517","43440.9524831063","45208.2095031642","47399.7181452583","48664.768876237","50769.3848259288","52581.3249045173","53224.7557003257","47651.2444058083","44893.6977980258","40098.4766887213","37697.6940721961","37975.0638425717","37736.9792446614","38108.4452574272","39207.0706286576","39732.907630878","41038.4347951171","42241.8329862467","39768.4831479448","46487.6629256364","",
"Somalie","SOM","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","449.014420015522","464.751195486787","480.940544728494","497.683930925771","514.984665738993","532.777481161209","548.176398060033","564.036414677324","579.772507233002","591.541768153249","606.883639431257","618.140008260028","742.760718897867","791.803338159716","713.409163698976","1058.30092881541","1172.60275985462","1546.23987342412","1712.32873705209","1663.58100973356","2948.29257271957","3715.28748842869","4890.11496310783","5707.27330133449","9785.17757519995","13175.2065884469","17450.7667958925","23481.4061266241","39648.283248802","79523.7981569718","248429.232775204","","","","","","","","","","","","","","","","","","","","","","","6867306.40806039","7638346.20753935","8625926.17876786","8929216.00504084","8716257.9148951","9102254.77798007","10170537.9881486","10722186.0945167","11638957.1223681","12390609.5880423",
"Serbie","SRB","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7814.37511712566","15380.1349839599","19983.8188660806","25790.9192236261","29985.2620570179","57783.2633037383","115578.775741717","147075.843971378","173068.67866456","204498.538621122","248207.302229111","294274.343259841","341863.915566033","395694.81030641","416912.438751629","445808.109678258","499338.839570761","529242.554288557","575254.643549281","583480.002176542","608144.817552485","641539.433876777","678077.579691827","726510.081339283","780657.717125482","797844.625536626","917441.880881889","1048913.11310047",
"Afrique subsaharienne (hors revenu élevé)","SSA","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Soudan du Sud","SSD","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3457.00576661898","3061.12037335304","3464.57330078104","4350.0662790868","3289.02498167564","4894.4653224901","3673.19046766318","3862.9014197316","","","","","","","",
"Afrique subsaharienne","SSF","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Petits états","SST","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tomé-et-Principe","STP","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4591.66814806711","5165.89184535608","6206.05351127066","7195.0062461556","8910.45274616527","10724.7325388445","11887.1047131208","15878.9970345509","17090.4518099344","20054.1556402288","22091.0472791383","25357.1428571429","28845.2076570137","32624.8656941624","34956.0992223703","37617.677098401","39566.086638851","40781.8078582784","43915.8369796691","46832.1339547477","49254.3936317552","56416.5713783094",
"Suriname","SUR","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","0.742559501631917","0.774906554328001","0.805783045603227","0.84154049683963","0.866291961016862","0.960229732549701","1.14619650631356","1.28455852395088","1.35792813980443","1.41260765250885","1.44715438594644","1.53561243386918","1.56944524801964","1.71296214527756","2.07771995772067","2.37417025172325","2.59742929006169","3.32547108680439","3.85194495725153","4.14721143093369","4.23873403143594","4.7304973407581","4.85040605585123","4.6572432388267","4.51626561287136","4.50963527743555","4.54160847359139","4.93868222855516","5.77412287791037","6.64364776177882","9.40991772378839","10.772126611552","14.4664986973239","34.5143533589819","190.215403659143","703.544385371355","778.277464096937","818.237220322067","962.297698533186","1620.14462502498","2611.54952630282","3731.53752405651","5184.74133791706","6578.60375560761","7946.98690880033","9490.13986284917","13803.9894793908","15268.6070166267","18163.1575201615","19700.4742706769","21961.9835921477","26174.2365243975","29445.7554142456","30110.9856068035","30357.2870478618","30435.1136018072","35536.82240869","45771.1957437466","50228.9448641183","52860.7198721974","63781.4220882443","95921.9442563847","144753.41401851",
"République slovaque","SVK","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1894.59949233722","2176.90816311523","2257.57716847602","2648.74105802391","3178.87893585339","3686.63104935305","4100.3859595512","4542.96656078967","4950.96925785954","5297.15345754834","5875.43368369483","6388.99009772876","6942.55364417346","7719.45113070484","8595.08532690031","9396.51545272332","10489.6442507371","11752.1477789508","12750.9877337531","11899.496436028","12754.4960259137","13297.6546314601","13619.6358851161","13760.8322543736","14091.0629199271","14773.0434800244","14963.7672032729","15566.5132504001","16500.5455525852","17313.1160564613","17117.569397235","18417.2762865352","20187.2101303594",
"Slovénie","SVN","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5307.28107134529","6108.37471865025","6967.18910187335","7747.04447704389","8686.93599993949","9479.05124627625","10615.9965061293","11806.5985470261","12834.0228878312","13834.7636368735","14553.3323602306","15681.3208442209","17379.2545743022","18762.8742858613","17774.9071050254","17750.7618680815","18052.3152525546","17622.9800418927","17696.6819145874","18251.5310526775","18828.2322872785","19584.6946454358","20814.7448591455","22120.8750302571","23239.5453903375","22365.0219104755","24765.7075470132","27973.4494473456",
"Suède","SWE","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","10936.181622776","11841.0729630513","12771.0758904082","13745.3357745747","15214.6640006453","16585.8247499662","17870.4912281915","19249.13650107","20312.1388758957","21904.2064378936","24501.3985799226","26309.7664285025","28703.5967644633","31886.5981294719","35914.3668071699","42009.0808144146","47341.1224080505","51308.132663721","57025.8133580421","63779.8910206063","72316.9929815556","78920.3300569689","86316.4673596498","96668.5537204619","108352.480536142","117588.27735628","128089.5898829","138173.540487489","150328.975951963","165441.769916839","181077.828466141","192448.406272212","191026.362971121","190111.762709465","201261.168613825","216017.466530583","221291.080486615","231432.811571974","243239.331626101","255647.574124446","271429.374909618","281445.84732845","291131.454063985","301795.254396823","314692.193755712","324609.516375748","343776.915490934","362947.596067027","370107.087730244","359322.644529799","381054.914382682","394520.157393002","393207.158369868","398179.176051279","411786.788722488","434777.949923596","444925.24250271","459856.122146439","474516.408205272","491261.262041309","486653.424049703","524398.916224574","565115.794968237",
"Eswatini","SWZ","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","72.6092185530262","87.0691926532208","90.8568975544908","104.630784759977","122.617962597515","129.275823618332","137.641935411083","130.35899989747","135.593865448066","174.561741073705","180.867758797828","214.546517685799","241.277229247591","320.387460783743","363.104095231934","418.42071692818","451.035955368375","487.527842929002","528.705759715548","599.042292144067","705.204455998022","812.872235114652","920.025408274082","943.852449638065","1077.0659512803","1142.51138952164","1405.60158871465","1567.61380786614","1980.40365845369","2212.9616491031","3377.08917098258","3588.18909939396","3960.54033604816","4651.46640991514","5284.08481583497","6462.40948516789","7077.68951310977","7984.53792844497","8672.86536047069","9286.21228040889","11705.1131688041","12751.4810888461","14366.7279210589","15701.1030443041","16789.4832251793","18855.2325527155","20679.8540457534","22548.7792525516","24969.1844898933","27710.0813235351","29545.0438213688","31665.5059703936","36095.7782848259","39693.1747560401","42634.9060500149","45673.960699722","49129.9595457076","50972.2491944519","53244.3413089688","55184.7413851774","55552.6024113734","58881.0211246933","66095.7375152912",
"Sint Maarten (Dutch part)","SXM","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44698.8725976985","46899.2248062015","50115.1487961717","50943.9953810624","50017.7561668533","59148.2022024678","57772.0540888603","56593.8602416873","52570.6117217923","51888.983983372","62800.4229955778","52472.2287875207","57846.7068104374","64834.4050335338",
"Seychelles","SYC","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","1371.70263788969","1287.04329781529","1366.87707188593","1467.59341243138","1582.40145071456","1564.21052631579","1607.835889854","1608.86377752399","1746.39183322251","1745.44065692734","1910.44776119403","2203.12642837554","2919.91647182709","3529.49448077058","4245.99133541606","4859.00290089725","6042.49305831019","7982.39083287476","9570.39420756235","12856.1401269821","15841.5832697871","16148.5682415866","15992.6855594368","16420.5639940934","17559.9551476428","19648.9926232297","20806.3638481691","21681.990691251","23645.695704167","26473.5264023306","30111.1788461594","29909.1313051009","33397.2951966423","36160.2646256903","35263.5361498551","34193.6245086582","34810.849680045","38937.5560987597","43199.2859498262","44039.4888695436","46074.2490539991","47758.2892046994","48575.939705935","48986.0402749423","59552.1939981813","64911.6150522581","70558.1891252955","84897.7573412675","106539.981139887","132682.704071113","131998.96958895","149982.357246601","169142.143528532","177614.507109584","193604.163793387","198304.066624562","205244.990863673","217836.499274856","228274.067299146","236475.976440461","211750.941479962","219341.828366479","226574.048570857",
"République arabe syrienne","SYR","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","665.966948271764","712.186211863369","837.179220816364","908.917029797364","983.474832812657","946.268877186362","910.681787794052","963.604252507205","1009.35003632003","1122.98992499874","1076.08575074151","1225.50556501572","1363.36559236373","1408.08788775965","2187.05542008096","2747.31943947587","3186.75629195869","3364.2977923516","3897.49148548106","4531.46685979718","5761.35127791424","7146.85013041043","7232.65474009737","7451.70968600252","7398.70165758335","7895.41639890082","9161.76115062325","11320.8748042191","15959.0528962138","17358.3443776463","21623.6672169126","24374.6792923736","28247.0759871655","30564.6129957317","36350.9728696296","39890.8020079017","46968.7050930258","49362.3674158812","50994.6039306238","51511.3292385902","55472.2954019015","58226.3885564446","59223.8263982548","60992.6345251325","70055.8786556541","81062.952587602","88843.3100252269","97610.8540764976","114000.804412431","115484.473057036","126894.639312265","143097.893059586","133809.546201807","136657.293080362","179950.832099788","249081.836158978","323136.604596902","439760.573634622","495551.624662379","578202.700324521","831400.410011364","","",
"Îles Turques-et-Caïques","TCA","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17042.4295774648","18323.8737358259","17803.0828235751","18848.7786926722","21233.9323975688","24115.2656803501","28728.5697230181","29446.0826861581","31459.5434322807","24602.9110248067","23103.9426764449","23649.7144340602","22666.4069075154","22451.5687325118","24040.8746605688","25783.2941047676","26995.0321602259","25659.1958638691","26831.9714609396","27795.1485608171","20882.2612702141","23158.6378951102","24917.595805527",
"Tchad","TCD","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","25386.8832643045","26528.4728841319","27833.2172050306","28374.0173180292","29361.1373001745","30624.1002260562","31285.3462125117","31966.6198972517","31867.5285317727","34103.333294392","35367.5656610661","36924.7800287185","38579.634447138","36866.1554522791","39261.4356643659","45369.8319584928","49709.184802204","54216.4211778978","58273.7515355934","48522.0691528528","49510.186219866","54043.8550765724","59309.8322498696","65279.7073699578","81618.5210980223","93429.6024027748","72251.5954952561","65961.5296371225","80537.2796431467","80653.9518348879","81234.8495615892","87639.2062594705","79028.319371035","64255.58029428","99355.6463539046","104767.560753193","114195.582178554","121004.32718363","133523.06077935","118380.140841347","119398.50196213","146743.940064674","156742.638217526","172954.338702918","242610.836029281","350414.67216631","374405.606845866","386118.75923214","417676.423531697","380073.049230141","443769.44716764","465685.140143517","495043.667119146","484062.894054415","502540.167915517","457841.198833912","410071.279351808","384915.892234091","400068.699408685","411087.588636255","370546.277761313","380236.313238734","447113.686451998",
"Asie de l’Est et Pacifique (BIRD et IDA)","TEA","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
